token_estimate,char_count,word_count,message_count,role_counts,max_turn_chars,avg_turn_chars,pii_flag,url_flag,handle_flag,prompt_injection_flag,prompt_injection_patterns,ritual_marker_count,topic_drift_estimate,too_long_flag,llm_readability_score,pack_id,chapter_id,chapter_title,session_id,start_time_utc,end_time_utc
27768,111072,13870,31,"{'assistant': 17, 'user': 14}",30547,3582,True,True,True,False,[],102,0.876,False,45,a0f48fc78fe2,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S1,2025-10-04T15:53:16.080000Z,2025-10-04T18:15:53.151767Z
5356,21424,2513,7,"{'assistant': 4, 'user': 3}",8338,3059,True,False,False,False,[],7,0.972,False,75,043453f65ebd,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S2,2025-10-04T19:26:27.853000Z,2025-10-04T19:48:28.010016Z
20666,82665,10006,16,"{'assistant': 8, 'user': 8}",15006,5165,True,True,True,False,[],31,0.74,False,55,d2389d137e69,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S3,2025-10-04T21:00:27.099000Z,2025-10-04T21:36:50.131266Z
13605,54423,6483,18,"{'assistant': 9, 'user': 9}",13049,3022,True,False,True,False,[],17,0.782,False,65,1af39fe38cb0,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S4,2025-10-05T03:26:46.388000Z,2025-10-05T04:34:05.347413Z
50512,202050,24616,3,"{'assistant': 1, 'user': 2}",194016,67349,True,True,True,False,[],70,0.967,True,25,eb5f3a8e9006,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S5,2025-10-05T06:12:58.298000Z,2025-10-05T06:24:01.457327Z
145779,583118,68452,43,"{'assistant': 25, 'user': 18}",194016,13559,True,True,True,False,[],204,0.297,True,25,555542308f54,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S6,2025-10-05T07:54:04.320000Z,2025-10-05T13:24:14.921000Z
30428,121712,13126,14,"{'assistant': 7, 'user': 7}",32892,8692,True,False,True,False,[],104,0.754,False,65,ca9d5b288878,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S7,2025-10-05T15:26:22.705000Z,2025-10-05T17:23:44.023310Z
6276,25106,2705,2,"{'assistant': 1, 'user': 1}",25097,12552,True,False,True,False,[],40,1.0,False,65,80ff5bf6733a,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S8,2025-10-05T18:49:53.072000Z,2025-10-05T18:51:47.787755Z
7504,30016,3100,2,"{'assistant': 1, 'user': 1}",29784,15007,False,True,True,False,[],32,0.998,False,70,2132be7d1f0d,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S9,2025-10-05T20:52:39.510000Z,2025-10-05T21:03:25.947918Z
7506,30025,3101,2,"{'assistant': 1, 'user': 1}",29792,15012,False,False,True,False,[],32,0.998,False,80,9ce0d8b2a323,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S10,2025-10-06T02:57:01.410000Z,2025-10-06T02:58:18.724546Z
12768,51074,5427,3,"{'assistant': 2, 'user': 1}",25606,17024,False,False,True,False,[],58,1.0,False,80,f207951c06b4,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S11,2025-10-06T09:59:06.116000Z,2025-10-06T10:02:25.203448Z
5,20,2,1,{'user': 1},20,20,False,False,False,False,[],0,1.0,False,100,a607378f5d9a,68e142f0-bb28-8329-a50e-fbaf34ae665a,Поиск информации о Габран,68e142f0-bb28-8329-a50e-fbaf34ae665a::S12,2025-10-07T12:11:51.326000Z,2025-10-07T12:11:51.326000Z
1569,6277,801,4,"{'assistant': 2, 'user': 2}",4475,1568,True,False,False,False,[],2,0.923,False,85,dc23aec50370,68e15d36-63d8-8327-8ab9-ea9fd8367862,Мнение о The Life of Chuck,68e15d36-63d8-8327-8ab9-ea9fd8367862::S1,2025-10-04T17:45:23.092000Z,2025-10-04T17:49:41.520476Z
11588,46353,7042,41,"{'assistant': 20, 'user': 21}",16646,1129,True,False,False,False,[],112,0.904,False,65,560eaa49b68f,68e2158d-8994-832f-96c4-451b97671b63,Искра v3.0 карта,68e2158d-8994-832f-96c4-451b97671b63::S1,2025-10-05T06:51:55.211000Z,2025-10-05T08:56:41.257721Z
3246,12984,1982,6,"{'assistant': 3, 'user': 3}",6336,2163,True,False,False,False,[],40,0.928,False,75,59dca749b665,68e2158d-8994-832f-96c4-451b97671b63,Искра v3.0 карта,68e2158d-8994-832f-96c4-451b97671b63::S2,2025-10-05T10:01:20.097000Z,2025-10-05T10:57:16.277331Z
855,3423,517,6,"{'assistant': 3, 'user': 3}",1393,569,False,False,False,False,[],14,0.881,False,100,7140c12e9894,68e2158d-8994-832f-96c4-451b97671b63,Искра v3.0 карта,68e2158d-8994-832f-96c4-451b97671b63::S3,2025-10-05T12:39:20.849000Z,2025-10-05T13:08:32.007093Z
5872,23491,3173,42,"{'assistant': 22, 'user': 20}",3910,558,True,False,False,False,[],46,0.828,False,85,af7fd3b18cb9,68e2158d-8994-832f-96c4-451b97671b63,Искра v3.0 карта,68e2158d-8994-832f-96c4-451b97671b63::S4,2025-10-05T15:44:14.954000Z,2025-10-05T19:55:05.069737Z
29149,116596,14835,47,"{'assistant': 24, 'user': 23}",64043,2479,True,True,True,False,[],310,0.755,False,55,d108e84550d3,68e27fd5-a3fc-832d-9559-c22bbe3691b6,Сравнение версий Искры,68e27fd5-a3fc-832d-9559-c22bbe3691b6::S1,2025-10-05T14:25:23.516000Z,2025-10-05T20:55:24.100147Z
4558,18235,2073,4,"{'assistant': 2, 'user': 2}",17748,4558,True,False,True,False,[],64,0.98,False,65,affad45723fb,68e27fd5-a3fc-832d-9559-c22bbe3691b6,Сравнение версий Искры,68e27fd5-a3fc-832d-9559-c22bbe3691b6::S2,2025-10-06T03:36:45.523000Z,2025-10-06T03:56:44.429481Z
1196,4787,568,2,"{'assistant': 1, 'user': 1}",3459,2393,True,False,False,False,[],5,0.888,False,85,949e6cc81688,68e27fd5-a3fc-832d-9559-c22bbe3691b6,Сравнение версий Искры,68e27fd5-a3fc-832d-9559-c22bbe3691b6::S3,2025-10-06T22:26:41.527000Z,2025-10-06T22:30:38.282387Z
27579,110317,12186,21,"{'assistant': 11, 'user': 10}",36607,5252,True,True,True,True,['\\bignore (all|any|previous) (instructions|rules)\\b'],154,0.847,False,45,543bdba92734,68e29d7e-397c-8330-8250-13ca4092b417,Распаковка и анализ,68e29d7e-397c-8330-8250-13ca4092b417::S1,2025-10-05T16:31:56.249000Z,2025-10-05T19:00:39.594361Z
5699,22796,3513,50,"{'assistant': 25, 'user': 25}",1569,454,False,False,False,False,[],60,0.883,False,90,d97250d6d739,68e2cab5-98bc-8329-a081-b8e99c39c4b4,Переход фазы,68e2cab5-98bc-8329-a081-b8e99c39c4b4::S1,2025-10-05T19:44:51.638000Z,2025-10-05T20:33:19.500502Z
838,3355,543,4,"{'assistant': 2, 'user': 2}",2543,838,False,False,False,False,[],5,0.949,False,100,13f423170322,68e2cde8-cbb4-8326-a752-e17f93100450,Вопросы для граней Искры,68e2cde8-cbb4-8326-a752-e17f93100450::S1,2025-10-05T19:58:30.439000Z,2025-10-05T20:13:26.851037Z
8565,34263,4825,38,"{'assistant': 19, 'user': 19}",4415,900,True,False,False,False,[],30,0.927,False,75,29092e47c19d,68e2cde8-cbb4-8326-a752-e17f93100450,Вопросы для граней Искры,68e2cde8-cbb4-8326-a752-e17f93100450::S2,2025-10-07T03:04:20.208000Z,2025-10-07T04:19:52.823959Z
13688,54752,7061,7,"{'assistant': 3, 'user': 4}",22851,7820,True,False,True,True,['\\b(system|developer)\\s*[:\\-]\\s*'],132,0.308,False,55,a99a8e48b535,68e2cde8-cbb4-8326-a752-e17f93100450,Вопросы для граней Искры,68e2cde8-cbb4-8326-a752-e17f93100450::S3,2025-10-07T07:17:32.288000Z,2025-10-07T08:48:08.212000Z
10574,42297,4963,3,"{'assistant': 1, 'user': 2}",22832,14098,True,False,True,False,[],66,0.956,False,65,895e5c9756ba,68e2cde8-cbb4-8326-a752-e17f93100450,Вопросы для граней Искры,68e2cde8-cbb4-8326-a752-e17f93100450::S4,2025-10-07T10:54:20.119000Z,2025-10-07T11:26:38.968000Z
2230,8921,1017,2,"{'assistant': 1, 'user': 1}",8888,4460,False,False,False,False,[],10,0.996,False,90,708a7f1d6a5b,68e2cde8-cbb4-8326-a752-e17f93100450,Вопросы для граней Искры,68e2cde8-cbb4-8326-a752-e17f93100450::S5,2025-10-07T12:27:31.946000Z,2025-10-07T12:35:27.794170Z
120,483,64,1,{'user': 1},483,483,False,False,False,False,[],1,1.0,False,100,487266f9a19b,68e2cde8-cbb4-8326-a752-e17f93100450,Вопросы для граней Искры,68e2cde8-cbb4-8326-a752-e17f93100450::S6,2025-10-07T13:58:54.633000Z,2025-10-07T13:58:54.633000Z
400,1601,208,4,"{'assistant': 2, 'user': 2}",1072,399,True,True,True,False,[],1,0.912,False,65,7b3e603ad847,68e3d742-51f0-8333-9323-a98bf0e7f2cd,Команда для распаковки,68e3d742-51f0-8333-9323-a98bf0e7f2cd::S1,2025-10-06T14:50:39.170000Z,2025-10-06T14:52:20.966178Z
9408,37634,4159,16,"{'assistant': 8, 'user': 8}",12388,2351,True,True,False,False,[],3,0.876,False,55,61b6d3618139,68e3e84d-97b0-832e-8137-d732183eddf6,Архитектура метаразума,68e3e84d-97b0-832e-8137-d732183eddf6::S1,2025-10-06T16:03:23.487000Z,2025-10-06T17:42:39.427299Z
4390,17562,1834,4,"{'assistant': 2, 'user': 2}",11791,4389,False,True,False,False,[],1,0.878,False,80,4a620d388b08,68e3e84d-97b0-832e-8137-d732183eddf6,Архитектура метаразума,68e3e84d-97b0-832e-8137-d732183eddf6::S2,2025-10-06T18:48:33.888000Z,2025-10-06T18:50:54.304728Z
13419,53678,6708,24,"{'assistant': 12, 'user': 12}",15164,2235,False,False,False,False,[],75,0.901,False,80,41c18db707e4,68e3e84d-97b0-832e-8137-d732183eddf6,Архитектура метаразума,68e3e84d-97b0-832e-8137-d732183eddf6::S3,2025-10-06T20:27:57.642000Z,2025-10-06T22:06:00.791933Z
19955,79823,8181,8,"{'assistant': 4, 'user': 4}",22971,9977,False,True,True,False,[],4,0.72,False,70,6fd0ec9b6103,68e3e84d-97b0-832e-8137-d732183eddf6,Архитектура метаразума,68e3e84d-97b0-832e-8137-d732183eddf6::S4,2025-10-07T11:30:58.617000Z,2025-10-07T12:41:26.131605Z
6159,24638,2321,2,"{'assistant': 1, 'user': 1}",24599,12318,False,True,True,False,[],0,0.997,False,70,3ea4429a41dd,68e3e84d-97b0-832e-8137-d732183eddf6,Архитектура метаразума,68e3e84d-97b0-832e-8137-d732183eddf6::S5,2025-10-07T13:56:23.827000Z,2025-10-07T13:58:04.126067Z
5853,23412,2574,5,"{'assistant': 3, 'user': 2}",8866,4681,False,False,False,False,[],2,0.963,False,90,7b21c08007b3,68e3f88f-2f80-8330-b219-e16e2d7e8bea,Анализ диалога и выводы,68e3f88f-2f80-8330-b219-e16e2d7e8bea::S1,2025-10-06T17:12:43.367000Z,2025-10-06T17:39:54.494649Z
22201,88804,9405,17,"{'assistant': 12, 'user': 5}",14797,5222,False,False,False,True,['\\b(system|developer)\\s*[:\\-]\\s*'],2,0.687,False,80,58f10501ce8b,68e3f88f-2f80-8330-b219-e16e2d7e8bea,Анализ диалога и выводы,68e3f88f-2f80-8330-b219-e16e2d7e8bea::S2,2025-10-06T18:50:21.369000Z,2025-10-06T20:48:46.608639Z
3658,14633,1538,4,"{'assistant': 3, 'user': 1}",5935,3657,False,False,False,False,[],1,0.785,False,100,f61c6690a214,68e3f88f-2f80-8330-b219-e16e2d7e8bea,Анализ диалога и выводы,68e3f88f-2f80-8330-b219-e16e2d7e8bea::S3,2025-10-06T22:03:21.701000Z,2025-10-06T22:05:40.030894Z
8379,33517,4666,2,"{'assistant': 1, 'user': 1}",26776,16758,True,True,True,False,[],12,0.901,False,55,17d21407ec26,68e418cb-a77c-8331-85a4-ee84a9815d37,New chat,68e418cb-a77c-8331-85a4-ee84a9815d37::S1,2025-10-06T19:30:15.671000Z,2025-10-06T19:34:31.468763Z
23341,93366,12632,12,"{'assistant': 6, 'user': 6}",26756,7779,True,True,True,False,[],26,0.86,False,45,9a10ca930e08,68e41ae0-00d8-8327-8472-b27e740779fd,Бизнес план для Кати,68e41ae0-00d8-8327-8472-b27e740779fd::S1,2025-10-06T19:39:05.306000Z,2025-10-06T20:41:08.995611Z
4282,17128,1836,4,"{'assistant': 3, 'user': 1}",7142,4281,True,False,False,False,[],8,0.948,False,75,e4c783610046,68e43fde-8878-8332-986b-a438bea0bfee,Оценка проекта архива,68e43fde-8878-8332-986b-a438bea0bfee::S1,2025-10-06T22:17:00.354000Z,2025-10-06T22:21:12.153252Z
19141,76564,7924,8,"{'assistant': 6, 'user': 2}",21081,9569,True,True,True,True,['\\b(system|developer)\\s*[:\\-]\\s*'],18,0.474,False,45,19e6f271812b,68e43fde-8878-8332-986b-a438bea0bfee,Оценка проекта архива,68e43fde-8878-8332-986b-a438bea0bfee::S2,2025-10-08T06:27:30.513000Z,2025-10-08T06:58:56.045719Z
1272,5089,755,6,"{'assistant': 3, 'user': 3}",3305,847,False,False,False,False,[],0,0.89,False,100,0eed088a18e9,68e4add9-ee64-832c-ab38-f2a9c14b2d6f,Расчет цемента для бетона,68e4add9-ee64-832c-ab38-f2a9c14b2d6f::S1,2025-10-07T06:06:15.280000Z,2025-10-07T06:30:55.784617Z
1217,4871,616,6,"{'assistant': 4, 'user': 2}",2156,811,False,False,False,False,[],0,0.856,False,100,6e8babf50ed8,68e4f427-656c-832d-8571-93e6e16273e7,Организация работы с ChatGPT,68e4f427-656c-832d-8571-93e6e16273e7::S1,2025-10-07T11:06:12.907000Z,2025-10-07T11:28:03.436175Z
20021,80085,10291,6,"{'assistant': 4, 'user': 2}",77096,13346,False,False,False,False,[],43,0.985,False,90,23597ec7cc27,68e4f427-656c-832d-8571-93e6e16273e7,Организация работы с ChatGPT,68e4f427-656c-832d-8571-93e6e16273e7::S2,2025-10-07T12:33:52.321000Z,2025-10-07T12:56:01.244564Z
19829,79319,11169,1,{'user': 1},79319,79319,True,False,True,False,[],160,1.0,False,65,e5e3be6e1e1b,68e500b6-8814-8328-893e-baa71f6a6aa7,New chat,68e500b6-8814-8328-893e-baa71f6a6aa7::S1,2025-10-07T11:59:46.088000Z,2025-10-07T11:59:46.088000Z
40847,163388,22966,8,"{'assistant': 4, 'user': 4}",79355,20422,True,False,True,False,[],356,0.968,False,65,7c4878735d61,68e503e4-8568-832f-95e4-a6fb6bd02432,Сохранение Искры памяти,68e503e4-8568-832f-95e4-a6fb6bd02432::S1,2025-10-07T12:14:19.238000Z,2025-10-07T12:29:26.110844Z
20093,80372,11318,2,"{'assistant': 1, 'user': 1}",79333,40185,True,False,True,False,[],166,0.984,False,65,6541dd01307d,68e509f3-fe4c-832f-9675-a591e9fd4b52,Модуль памяти Искры,68e509f3-fe4c-832f-9675-a591e9fd4b52::S1,2025-10-07T12:39:09.350000Z,2025-10-07T12:44:07.007668Z
1429,5716,694,2,"{'assistant': 1, 'user': 1}",4705,2857,True,False,False,False,[],18,0.959,False,85,959b941722c6,68e5174b-99c4-832c-99bf-049a7719b81d,Memory slot limits,68e5174b-99c4-832c-99bf-049a7719b81d::S1,2025-10-07T13:36:08.379000Z,2025-10-07T13:37:32.586957Z
59,236,37,2,"{'assistant': 1, 'user': 1}",196,117,False,False,False,False,[],0,0.818,False,100,7da98e1b3031,68e5174b-99c4-832c-99bf-049a7719b81d,Memory slot limits,68e5174b-99c4-832c-99bf-049a7719b81d::S2,2025-10-07T14:48:34.362000Z,2025-10-07T14:51:15.953003Z
29074,116297,15847,27,"{'assistant': 16, 'user': 11}",79319,4306,True,False,True,False,[],219,0.902,False,55,126353872588,68e5181f-f1fc-832b-9edf-504e1e7446ae,Сохранение модуля памяти,68e5181f-f1fc-832b-9edf-504e1e7446ae::S1,2025-10-07T13:39:39.180000Z,2025-10-07T14:53:42.169071Z
24703,98814,13872,24,"{'assistant': 12, 'user': 12}",79424,4116,True,False,True,False,[],200,0.905,False,55,180e784ae3c7,68e51e47-9730-8327-8d0a-72e27fda8336,Проектная память и mnt,68e51e47-9730-8327-8d0a-72e27fda8336::S1,2025-10-07T14:05:56.861000Z,2025-10-07T14:56:09.819255Z
1163,4652,675,6,"{'assistant': 3, 'user': 3}",1955,774,False,False,False,False,[],1,0.93,False,100,7d913ae73754,68e51e47-9730-8327-8d0a-72e27fda8336,Проектная память и mnt,68e51e47-9730-8327-8d0a-72e27fda8336::S2,2025-10-07T19:48:15.495000Z,2025-10-07T19:54:44.942788Z
493,1972,302,2,"{'assistant': 1, 'user': 1}",1186,985,False,False,False,False,[],2,0.623,False,100,2fe10ee561fb,68e51e47-9730-8327-8d0a-72e27fda8336,Проектная память и mnt,68e51e47-9730-8327-8d0a-72e27fda8336::S3,2025-10-08T00:03:33.098083Z,2025-10-08T00:03:39.715600Z
481,1924,291,2,"{'assistant': 1, 'user': 1}",1138,961,False,False,False,False,[],1,0.664,False,100,93f217a3d443,68e51e47-9730-8327-8d0a-72e27fda8336,Проектная память и mnt,68e51e47-9730-8327-8d0a-72e27fda8336::S4,2025-10-08T23:59:35.650205Z,2025-10-08T23:59:42.947589Z
446,1784,274,2,"{'assistant': 1, 'user': 1}",998,891,False,False,False,False,[],1,0.68,False,100,3875a878da4b,68e51e47-9730-8327-8d0a-72e27fda8336,Проектная память и mnt,68e51e47-9730-8327-8d0a-72e27fda8336::S5,2025-10-09T23:59:51.623233Z,2025-10-09T23:59:57.158634Z
450,1801,273,2,"{'assistant': 1, 'user': 1}",1015,900,False,False,False,False,[],1,0.651,False,100,fc8ba1468575,68e51e47-9730-8327-8d0a-72e27fda8336,Проектная память и mnt,68e51e47-9730-8327-8d0a-72e27fda8336::S6,2025-10-11T00:00:10.729177Z,2025-10-11T00:00:14.946645Z
449,1796,269,2,"{'assistant': 1, 'user': 1}",1010,897,False,False,False,False,[],1,0.651,False,100,cc4ea5f414c4,68e51e47-9730-8327-8d0a-72e27fda8336,Проектная память и mnt,68e51e47-9730-8327-8d0a-72e27fda8336::S7,2025-10-12T00:00:52.456077Z,2025-10-12T00:00:58.137027Z
486,1945,295,3,"{'assistant': 2, 'user': 1}",1028,647,False,False,False,False,[],1,0.661,False,100,56fe6cbed769,68e51e47-9730-8327-8d0a-72e27fda8336,Проектная память и mnt,68e51e47-9730-8327-8d0a-72e27fda8336::S8,2025-10-13T00:06:19.945631Z,2025-10-13T00:06:24.670024Z
18642,74568,9371,18,"{'assistant': 9, 'user': 9}",22773,4141,True,True,True,False,[],121,0.851,False,45,bb7286d17932,68e566eb-6918-832f-b3b9-c09775628716,Искра space описание,68e566eb-6918-832f-b3b9-c09775628716::S1,2025-10-07T19:15:53.168000Z,2025-10-07T20:31:18.944103Z
5766,23065,2906,9,"{'assistant': 5, 'user': 4}",7077,2561,True,False,False,False,[],14,0.919,False,75,6137b7277a79,68e5e183-9ed8-832d-9d71-95fb525111c4,План по Искре агента,68e5e183-9ed8-832d-9d71-95fb525111c4::S1,2025-10-08T03:58:57.291000Z,2025-10-08T04:34:25.285307Z
17171,68685,7987,30,"{'assistant': 16, 'user': 14}",10246,2288,True,False,False,False,[],106,0.845,False,75,5708bcbc8aeb,68e5f5ff-ac90-8331-a605-c3c38725bf47,Обновление контекста и ТЗ,68e5f5ff-ac90-8331-a605-c3c38725bf47::S1,2025-10-08T05:26:20.431000Z,2025-10-08T08:50:19.557990Z
7413,29652,3076,9,"{'assistant': 6, 'user': 3}",10011,3293,True,False,False,False,[],12,0.622,False,75,5e7cb610c340,68e5f5ff-ac90-8331-a605-c3c38725bf47,Обновление контекста и ТЗ,68e5f5ff-ac90-8331-a605-c3c38725bf47::S2,2025-10-08T10:58:24.126000Z,2025-10-08T11:34:27.156502Z
11699,46798,5109,24,"{'assistant': 20, 'user': 4}",6838,1948,True,True,False,False,[],10,0.865,False,55,b07d962cd31a,68e5f5ff-ac90-8331-a605-c3c38725bf47,Обновление контекста и ТЗ,68e5f5ff-ac90-8331-a605-c3c38725bf47::S3,2025-10-08T13:42:20.404000Z,2025-10-08T14:38:40.402502Z
16,65,3,1,{'user': 1},65,65,False,True,False,False,[],0,1.0,False,90,b30395a59c89,68e5f5ff-ac90-8331-a605-c3c38725bf47,Обновление контекста и ТЗ,68e5f5ff-ac90-8331-a605-c3c38725bf47::S4,2025-10-08T15:57:03.146000Z,2025-10-08T15:57:03.146000Z
354,1418,207,2,"{'assistant': 1, 'user': 1}",1414,708,False,False,False,False,[],1,1.0,False,100,343bbf349671,68e5f5ff-ac90-8331-a605-c3c38725bf47,Обновление контекста и ТЗ,68e5f5ff-ac90-8331-a605-c3c38725bf47::S5,2025-10-08T17:23:22.650000Z,2025-10-08T17:25:15.778839Z
2888,11553,1178,8,"{'assistant': 6, 'user': 2}",3443,1443,True,False,False,False,[],6,0.86,False,85,f419eb89f346,68e5f5ff-ac90-8331-a605-c3c38725bf47,Обновление контекста и ТЗ,68e5f5ff-ac90-8331-a605-c3c38725bf47::S6,2025-10-08T21:17:53.055000Z,2025-10-08T21:24:26.917061Z
907,3628,389,3,"{'assistant': 2, 'user': 1}",2876,1208,True,False,False,False,[],1,0.988,False,85,f7a70a618d9e,68e619b3-9884-832e-8940-2b4f37bd7a80,Создание текстового файла,68e619b3-9884-832e-8940-2b4f37bd7a80::S1,2025-10-08T07:58:40.650000Z,2025-10-08T07:59:45.215930Z
3686,14745,1686,7,"{'assistant': 6, 'user': 1}",8119,2105,False,False,False,False,[],14,0.923,False,90,49fc21894e20,68e619b3-9884-832e-8940-2b4f37bd7a80,Создание текстового файла,68e619b3-9884-832e-8940-2b4f37bd7a80::S2,2025-10-08T11:35:15.908000Z,2025-10-08T11:37:16.818670Z
37586,150345,15298,21,"{'assistant': 14, 'user': 7}",40294,7158,True,False,False,False,[],96,0.397,False,75,ffbcc1de070c,68e619b3-9884-832e-8940-2b4f37bd7a80,Создание текстового файла,68e619b3-9884-832e-8940-2b4f37bd7a80::S3,2025-10-08T13:24:45.374000Z,2025-10-08T14:36:16.921105Z
16274,65098,6717,24,"{'assistant': 21, 'user': 3}",12261,2711,True,True,False,False,[],12,0.817,False,65,038cbc48eda1,68e619b3-9884-832e-8940-2b4f37bd7a80,Создание текстового файла,68e619b3-9884-832e-8940-2b4f37bd7a80::S4,2025-10-08T15:48:29.295000Z,2025-10-08T16:26:51.891023Z
56,224,30,2,"{'assistant': 1, 'user': 1}",210,111,False,False,False,False,[],0,1.0,False,100,9fc5a19e6619,68e672fb-8e8c-8330-ba85-eaa5253ec1f7,Определение песни,68e672fb-8e8c-8330-ba85-eaa5253ec1f7::S1,2025-10-08T14:19:38.427000Z,2025-10-08T14:21:03.965930Z
2504,10019,1508,15,"{'assistant': 8, 'user': 7}",2443,667,True,True,False,False,[],6,0.926,False,65,07e8ee3beea2,68e67510-c404-8333-9e50-ce83a9b1bebe,Смысл песни Run Ella Joella,68e67510-c404-8333-9e50-ce83a9b1bebe::S1,2025-10-08T14:28:38.427000Z,2025-10-08T14:40:02.937454Z
2576,10304,1344,6,"{'assistant': 3, 'user': 3}",3545,1716,False,False,True,False,[],0,0.83,False,90,daa395d451a0,68e68ec7-7650-8329-b483-33fbe6b610a7,Сервисы для споров ИИ,68e68ec7-7650-8329-b483-33fbe6b610a7::S1,2025-10-08T16:18:11.020000Z,2025-10-08T17:25:10.608497Z
